31420	1459	1520	5A	5A
31420	1461	1479	5A	5A
31420	1468	1516	5A	5A
31420	1468	1522	5A	5A
31420	1493	1502	5A	5A
31420	1498	1520	5A	5A
31420	1558	1564	3B	3B
31420	1564	1574	3B	3B
31420	1613	1616	2A	2A
31420	1617	1911	2A	2A
31420	1632	1818	4B	4B
31420	1643	1648	2A	2A
31420	1673	1698	1B	1B
31420	1766	1772	1A	1A
31420	1774	1775	1A	1A
31420	1802	1805	4B	4B
31440	1452	1477	5A	5A
31440	1452	1520	5A	5A
31440	1453	1457	5A	5A
31440	1453	1493	5A	5A
31440	1459	1498	5A	5A
31440	1461	1479	5A	5A
31440	1468	1502	5A	5A
31440	1468	1522	5A	5A
31440	1477	1483	5A	5A
31440	1483	1520	5A	5A
31440	1493	1502	5A	5A
31440	1498	1520	5A	5A
31440	1503	1539	4A	4A
31440	1558	1564	3B	3B
31440	1560	1570	3B	3B
31440	1564	1574	3B	3B
31440	1603	1643	2A	2A
31440	1617	1641	2A	2A
31440	1632	1818	4B	4B
31440	1632	1866	4B	4B
31440	1643	1648	2A	2A
31440	1673	1698	1B	1B
31440	1766	1772	1A	1A
31440	1774	1775	1A	1A
31460	1452	1477	5A	5A
31460	1452	1520	5A	5A
31460	1459	1498	5A	5A
31460	1498	1520	5A	5A
31460	1501	1502	5A	5A
31460	1503	1545	4A	4A
31460	1613	1616	2A	2A
31460	1643	1648	2A	2A
31460	1673	1698	1B	1B
31460	1711	1759	1A	1A
31460	1766	1772	1A	1A
31460	1767	1787	1A	1A
31460	1774	1775	1A	1A
31460	1802	1805	4B	4B
31460	1819	1836	4B	4B
31460	1835	1857	4B	4B
31460	1836	1866	4B	4B
31480	1452	1458	5A	5A
31480	1452	1520	5A	5A
31480	1458	1493	5A	5A
31480	1459	1498	5A	5A
31480	1483	1520	5A	5A
31480	1498	1520	5A	5A
31480	1632	1818	4B	4B
31480	1632	1866	4B	4B
31480	1673	1698	1B	1B
31480	1723	1822	3A	3A
31480	1766	1772	1A	1A
31480	1767	1787	1A	1A
31480	1774	1775	1A	1A
31480	1805	1831	4B	4B
31480	1819	1866	4B	4B
31480	1831	1866	4B	4B
31500	1452	1458	5A	5A
31500	1452	1477	5A	5A
31500	1453	1458	5A	5A
31500	1453	1520	5A	5A
31500	1458	1477	5A	5A
31500	1461	1516	5A	5A
31500	1468	1502	5A	5A
31500	1560	1570	3B	3B
31500	1606	1616	2A	2A
31500	1609	1911	2A	2A
31500	1632	1818	4B	4B
31500	1673	1698	1B	1B
31500	1774	1775	1A	1A
31520	1439	1486	5B	5B
31520	1453	1493	5A	5A
31520	1503	1539	4A	4A
31520	1560	1594	3B	3B
31520	1673	1698	1B	1B
31520	1698	1745	1B	Teachers
31520	1711	1752	1A	1A
31520	1723	1809	3A	3A
31520	1723	1822	3A	3A
31520	1757	1792	1A	1A
31520	1774	1775	1A	1A
31520	1802	1805	4B	4B
31520	1809	1822	3A	3A
31540	1428	1471	5B	5B
31540	1428	1563	5B	5B
31540	1428	1592	5B	5B
31540	1458	1477	5A	5A
31540	1603	1613	2A	2A
31540	1625	1628	2A	2A
31540	1757	1792	1A	1A
31540	1774	1775	1A	1A
31540	1805	1847	4B	4B
31560	1430	1482	5B	5B
31560	1558	1564	3B	3B
31560	1558	1567	3B	3B
31560	1564	1567	3B	3B
31560	1564	1574	3B	3B
31560	1567	1574	3B	3B
31560	1617	1641	2A	2A
31560	1723	1822	3A	3A
31560	1757	1792	1A	1A
31560	1767	1787	1A	1A
31560	1774	1775	1A	1A
31560	1809	1822	3A	3A
31560	1818	1866	4B	4B
31580	1428	1451	5B	5A
31580	1430	1435	5B	5B
31580	1430	1489	5B	5B
31580	1558	1567	3B	3B
31580	1567	1574	3B	3B
31580	1585	1824	5B	Teachers
31580	1617	1641	2A	2A
31580	1625	1628	2A	2A
31580	1630	1821	4B	4B
31580	1757	1792	1A	1A
31580	1774	1775	1A	1A
31580	1803	1821	4B	4B
31600	1427	1465	5B	5B
31600	1431	1465	5B	5B
31600	1465	1585	5B	5B
31600	1477	1578	5A	5B
31600	1558	1564	3B	3B
31600	1558	1567	3B	3B
31600	1564	1567	3B	3B
31600	1564	1574	3B	3B
31600	1567	1574	3B	3B
31600	1567	1594	3B	3B
31600	1606	1616	2A	2A
31600	1632	1805	4B	4B
31600	1697	1765	1B	1B
31600	1711	1752	1A	1A
31600	1757	1792	1A	1A
31600	1774	1775	1A	1A
31600	1805	1866	4B	4B
31600	1835	1836	4B	4B
31620	1426	1471	5B	5B
31620	1427	1429	5B	5B
31620	1477	1578	5A	5B
31620	1625	1852	2A	Teachers
31620	1697	1765	1B	1B
31620	1711	1759	1A	1A
31620	1723	1822	3A	3A
31620	1757	1792	1A	1A
31620	1774	1775	1A	1A
31640	1558	1564	3B	3B
31640	1564	1567	3B	3B
31640	1564	1574	3B	3B
31640	1567	1574	3B	3B
31640	1603	1643	2A	2A
31640	1604	1913	2A	2A
31640	1606	1616	2A	2A
31640	1613	1902	2A	2A
31640	1617	1919	2A	2A
31640	1630	1803	4B	4B
31640	1630	1888	4B	4B
31640	1641	1919	2A	2A
31640	1643	1648	2A	2A
31640	1697	1765	1B	1B
31640	1723	1822	3A	3A
31640	1757	1792	1A	1A
31640	1774	1775	1A	1A
31640	1852	1902	Teachers	2A
31640	1911	1916	2A	2A
31640	1913	1922	2A	2A
31660	1426	1471	5B	5B
31660	1458	1477	5A	5A
31660	1458	1489	5A	5B
31660	1458	1493	5A	5A
31660	1458	1578	5A	5B
31660	1477	1578	5A	5B
31660	1558	1564	3B	3B
31660	1558	1567	3B	3B
31660	1564	1567	3B	3B
31660	1564	1574	3B	3B
31660	1567	1574	3B	3B
31660	1603	1643	2A	2A
31660	1603	1922	2A	2A
31660	1609	1917	2A	2A
31660	1617	1641	2A	2A
31660	1625	1628	2A	2A
31660	1625	1902	2A	2A
31660	1632	1895	4B	4B
31660	1643	1913	2A	2A
31660	1643	1922	2A	2A
31660	1723	1822	3A	3A
31660	1757	1792	1A	1A
31660	1774	1775	1A	1A
31660	1807	1880	4B	4B
31660	1818	1895	4B	4B
31660	1821	1885	4B	4B
31660	1885	1895	4B	4B
31660	1911	1916	2A	2A
31660	1913	1922	2A	2A
31680	1426	1471	5B	5B
31680	1458	1477	5A	5A
31680	1498	1520	5A	5A
31680	1558	1564	3B	3B
31680	1564	1574	3B	3B
31680	1606	1616	2A	2A
31680	1609	1917	2A	2A
31680	1625	1628	2A	2A
31680	1714	1763	3A	3A
31680	1723	1822	3A	3A
31680	1741	1820	3A	3A
31680	1757	1792	1A	1A
31680	1774	1775	1A	1A
31680	1831	1888	4B	4B
31700	1426	1471	5B	5B
31700	1477	1578	5A	5B
31700	1558	1564	3B	3B
31700	1558	1567	3B	3B
31700	1560	1594	3B	3B
31700	1564	1567	3B	3B
31700	1564	1574	3B	3B
31700	1567	1574	3B	3B
31700	1609	1917	2A	2A
31700	1625	1628	2A	2A
31700	1695	1920	1B	1B
31700	1697	1765	1B	1B
31700	1757	1792	1A	1A
31700	1774	1775	1A	1A
31700	1831	1888	4B	4B
31700	1888	1892	4B	4B
31720	1426	1471	5B	5B
31720	1477	1578	5A	5B
31720	1500	1539	4A	4A
31720	1625	1902	2A	2A
31720	1632	1819	4B	4B
31720	1663	1698	1B	1B
31720	1684	1698	1B	1B
31720	1698	1920	1B	1B
31720	1723	1809	3A	3A
31720	1757	1792	1A	1A
31720	1774	1775	1A	1A
31720	1809	1822	3A	3A
31720	1831	1888	4B	4B
31740	1426	1471	5B	5B
31740	1545	1548	4A	4A
31740	1545	1549	4A	4A
31740	1545	1815	4A	4A
31740	1548	1549	4A	4A
31740	1548	1815	4A	4A
31740	1625	1628	2A	2A
31740	1663	1684	1B	1B
31740	1663	1698	1B	1B
31740	1682	1687	1B	1B
31740	1723	1822	3A	3A
31740	1757	1792	1A	1A
31740	1774	1775	1A	1A
31740	1831	1888	4B	4B
31760	1426	1471	5B	5B
31760	1458	1578	5A	5B
31760	1545	1653	4A	Teachers
31760	1613	1907	2A	2A
31760	1625	1628	2A	2A
31760	1656	1670	1B	1B
31760	1656	1681	1B	1B
31760	1666	1674	1B	1B
31760	1670	1674	1B	1B
31760	1681	1745	1B	Teachers
31760	1684	1698	1B	1B
31760	1757	1792	1A	1A
31760	1774	1775	1A	1A
31760	1802	1803	4B	4B
31760	1831	1888	4B	4B
31780	1426	1471	5B	5B
31780	1500	1705	4A	4A
31780	1503	1524	4A	4A
31780	1560	1594	3B	3B
31780	1606	1616	2A	2A
31780	1613	1907	2A	2A
31780	1617	1641	2A	2A
31780	1625	1628	2A	2A
31780	1656	1675	1B	1B
31780	1663	1698	1B	1B
31780	1680	1908	1B	1B
31780	1711	1752	1A	1A
31780	1723	1822	3A	3A
31780	1757	1792	1A	1A
31780	1774	1775	1A	1A
31780	1831	1888	4B	4B
31780	1911	1916	2A	2A
31780	1913	1922	2A	2A
31800	1426	1471	5B	5B
31800	1504	1653	4A	Teachers
31800	1539	1705	4A	4A
31800	1539	1837	4A	4A
31800	1560	1594	3B	3B
31800	1606	1616	2A	2A
31800	1661	1695	1B	1B
31800	1666	1696	1B	1B
31800	1682	1920	1B	1B
31800	1688	1745	1B	Teachers
31800	1705	1837	4A	4A
31800	1714	1763	3A	3A
31800	1714	1843	3A	3A
31800	1723	1822	3A	3A
31800	1757	1792	1A	1A
31800	1774	1775	1A	1A
31800	1807	1880	4B	4B
31800	1809	1822	3A	3A
31800	1852	1902	Teachers	2A
31820	1426	1471	5B	5B
31820	1532	1549	4A	4A
31820	1532	1815	4A	4A
31820	1539	1705	4A	4A
31820	1539	1837	4A	4A
31820	1617	1641	2A	2A
31820	1617	1917	2A	2A
31820	1641	1919	2A	2A
31820	1661	1695	1B	1B
31820	1666	1696	1B	1B
31820	1688	1745	1B	Teachers
31820	1711	1759	1A	1A
31820	1757	1792	1A	1A
31820	1774	1775	1A	1A
31820	1911	1916	2A	2A
31840	1426	1471	5B	5B
31840	1532	1815	4A	4A
31840	1545	1837	4A	4A
31840	1606	1613	2A	2A
31840	1606	1616	2A	2A
31840	1661	1695	1B	1B
31840	1711	1752	1A	1A
31840	1723	1809	3A	3A
31840	1757	1792	1A	1A
31840	1774	1775	1A	1A
31840	1809	1822	3A	3A
31860	1426	1471	5B	5B
31860	1533	1653	4A	Teachers
31860	1723	1822	3A	3A
31860	1757	1792	1A	1A
31860	1774	1775	1A	1A
31860	1911	1916	2A	2A
31880	1426	1471	5B	5B
31880	1525	1548	4A	4A
31880	1533	1549	4A	4A
31880	1545	1837	4A	4A
31880	1558	1564	3B	3B
31880	1558	1567	3B	3B
31880	1564	1567	3B	3B
31880	1564	1574	3B	3B
31880	1567	1574	3B	3B
31880	1617	1641	2A	2A
31880	1682	1920	1B	1B
31880	1711	1752	1A	1A
31880	1723	1822	3A	3A
31880	1757	1792	1A	1A
31880	1774	1775	1A	1A
31880	1805	1819	4B	4B
31880	1805	1865	4B	4B
31880	1911	1916	2A	2A
31900	1426	1471	5B	5B
31900	1525	1548	4A	4A
31900	1545	1837	4A	4A
31900	1617	1641	2A	2A
31900	1653	1815	Teachers	4A
31900	1661	1695	1B	1B
31900	1663	1698	1B	1B
31900	1663	1920	1B	1B
31900	1723	1822	3A	3A
31900	1757	1792	1A	1A
31900	1774	1775	1A	1A
31920	1426	1471	5B	5B
31920	1504	1815	4A	4A
31920	1558	1567	3B	3B
31920	1567	1574	3B	3B
31920	1609	1917	2A	2A
31920	1617	1641	2A	2A
31920	1663	1698	1B	1B
31920	1714	1763	3A	3A
31920	1757	1792	1A	1A
31920	1774	1775	1A	1A
31940	1426	1471	5B	5B
31940	1439	1480	5B	5B
31940	1453	1457	5A	5A
31940	1504	1653	4A	Teachers
31940	1504	1815	4A	4A
31940	1558	1564	3B	3B
31940	1558	1567	3B	3B
31940	1564	1567	3B	3B
31940	1564	1574	3B	3B
31940	1567	1574	3B	3B
31940	1606	1906	2A	2A
31940	1617	1641	2A	2A
31940	1625	1628	2A	2A
31940	1649	1906	2A	2A
31940	1663	1745	1B	Teachers
31940	1680	1908	1B	1B
31940	1698	1745	1B	Teachers
31940	1711	1759	1A	1A
31940	1741	1820	3A	3A
31940	1757	1761	1A	1A
31940	1757	1783	1A	1A
31940	1766	1770	1A	1A
31940	1774	1775	1A	1A
31940	1911	1916	2A	2A
31960	1426	1471	5B	5B
31960	1504	1815	4A	4A
31960	1558	1564	3B	3B
31960	1564	1574	3B	3B
31960	1606	1625	2A	2A
31960	1625	1628	2A	2A
31960	1625	1902	2A	2A
31960	1649	1906	2A	2A
31960	1682	1920	1B	1B
31960	1711	1759	1A	1A
31960	1714	1763	3A	3A
31960	1723	1822	3A	3A
31960	1761	1783	1A	1A
31960	1766	1772	1A	1A
31960	1768	1783	1A	1A
31960	1772	1774	1A	1A
31980	1426	1471	5B	5B
31980	1504	1546	4A	4A
31980	1504	1815	4A	4A
31980	1545	1837	4A	4A
31980	1558	1564	3B	3B
31980	1564	1574	3B	3B
31980	1603	1648	2A	2A
31980	1604	1852	2A	Teachers
31980	1625	1628	2A	2A
31980	1625	1902	2A	2A
31980	1663	1665	1B	1B
31980	1666	1695	1B	1B
31980	1666	1696	1B	1B
31980	1680	1908	1B	1B
31980	1680	1912	1B	1B
31980	1711	1759	1A	1A
31980	1723	1822	3A	3A
31980	1852	1911	Teachers	2A
31980	1907	1913	2A	2A
31980	1916	1917	2A	2A
32000	1426	1471	5B	5B
32000	1504	1815	4A	4A
32000	1545	1837	4A	4A
32000	1558	1564	3B	3B
32000	1558	1567	3B	3B
32000	1560	1594	3B	3B
32000	1564	1567	3B	3B
32000	1564	1574	3B	3B
32000	1567	1574	3B	3B
32000	1603	1606	2A	2A
32000	1603	1648	2A	2A
32000	1606	1922	2A	2A
32000	1609	1852	2A	Teachers
32000	1609	1902	2A	2A
32000	1617	1641	2A	2A
32000	1617	1919	2A	2A
32000	1625	1628	2A	2A
32000	1661	1695	1B	1B
32000	1680	1908	1B	1B
32000	1711	1759	1A	1A
32000	1714	1763	3A	3A
32000	1723	1822	3A	3A
32000	1809	1822	3A	3A
32000	1831	1865	4B	4B
32000	1852	1902	Teachers	2A
32000	1852	1917	Teachers	2A
32020	1426	1471	5B	5B
32020	1504	1815	4A	4A
32020	1546	1653	4A	Teachers
32020	1546	1815	4A	4A
32020	1558	1564	3B	3B
32020	1564	1574	3B	3B
32020	1606	1648	2A	2A
32020	1609	1852	2A	Teachers
32020	1617	1641	2A	2A
32020	1628	1902	2A	2A
32020	1643	1922	2A	2A
32020	1661	1695	1B	1B
32020	1711	1767	1A	1A
32020	1723	1822	3A	3A
32020	1757	1792	1A	1A
32020	1770	1772	1A	1A
32020	1770	1774	1A	1A
32020	1852	1917	Teachers	2A
32020	1907	1913	2A	2A
32020	1907	1919	2A	2A
32020	1913	1919	2A	2A
32020	1913	1922	2A	2A
32040	1426	1471	5B	5B
32040	1486	1489	5B	5B
32040	1504	1653	4A	Teachers
32040	1504	1837	4A	4A
32040	1548	1705	4A	4A
32040	1558	1564	3B	3B
32040	1564	1574	3B	3B
32040	1603	1648	2A	2A
32040	1606	1648	2A	2A
32040	1613	1625	2A	2A
32040	1613	1628	2A	2A
32040	1613	1902	2A	2A
32040	1617	1641	2A	2A
32040	1617	1919	2A	2A
32040	1625	1902	2A	2A
32040	1625	1911	2A	2A
32040	1628	1902	2A	2A
32040	1641	1916	2A	2A
32040	1661	1695	1B	1B
32040	1663	1745	1B	Teachers
32040	1665	1745	1B	Teachers
32040	1723	1822	3A	3A
32040	1757	1792	1A	1A
32040	1767	1787	1A	1A
32040	1907	1919	2A	2A
32060	1426	1486	5B	5B
32060	1429	1431	5B	5B
32060	1435	1475	5B	5B
32060	1439	1489	5B	5B
32060	1451	1501	5A	5A
32060	1458	1461	5A	5A
32060	1458	1489	5A	5B
32060	1468	1471	5A	5B
32060	1468	1516	5A	5A
32060	1486	1578	5B	5B
32060	1498	1520	5A	5A
32060	1525	1545	4A	4A
32060	1545	1705	4A	4A
32060	1548	1705	4A	4A
32060	1558	1564	3B	3B
32060	1558	1567	3B	3B
32060	1564	1567	3B	3B
32060	1564	1574	3B	3B
32060	1603	1913	2A	2A
32060	1609	1917	2A	2A
32060	1617	1641	2A	2A
32060	1617	1919	2A	2A
32060	1643	1922	2A	2A
32060	1648	1911	2A	2A
32060	1653	1824	Teachers	Teachers
32060	1653	1837	Teachers	4A
32060	1661	1695	1B	1B
32060	1711	1759	1A	1A
32060	1741	1782	3A	3A
32060	1741	1800	3A	3A
32060	1757	1792	1A	1A
32060	1907	1919	2A	2A
32080	1426	1471	5B	5B
32080	1427	1486	5B	5B
32080	1428	1459	5B	5A
32080	1428	1495	5B	5A
32080	1428	1498	5B	5A
32080	1428	1520	5B	5A
32080	1430	1434	5B	5B
32080	1430	1471	5B	5B
32080	1431	1435	5B	5B
32080	1431	1465	5B	5B
32080	1434	1435	5B	5B
32080	1434	1457	5B	5A
32080	1434	1475	5B	5B
32080	1435	1475	5B	5B
32080	1435	1502	5B	5A
32080	1451	1592	5A	5B
32080	1452	1471	5A	5B
32080	1452	1592	5A	5B
32080	1453	1468	5A	5A
32080	1457	1522	5A	5A
32080	1459	1498	5A	5A
32080	1459	1585	5A	5B
32080	1471	1592	5B	5B
32080	1489	1563	5B	5B
32080	1495	1520	5A	5A
32080	1495	1585	5A	5B
32080	1498	1520	5A	5A
32080	1501	1592	5A	5B
32080	1532	1538	4A	4A
32080	1533	1653	4A	Teachers
32080	1545	1705	4A	4A
32080	1558	1564	3B	3B
32080	1564	1574	3B	3B
32080	1604	1641	2A	2A
32080	1609	1917	2A	2A
32080	1617	1641	2A	2A
32080	1625	1902	2A	2A
32080	1641	1916	2A	2A
32080	1643	1922	2A	2A
32080	1653	1824	Teachers	Teachers
32080	1661	1695	1B	1B
32080	1663	1665	1B	1B
32080	1663	1698	1B	1B
32080	1673	1682	1B	1B
32080	1714	1859	3A	3A
32080	1727	1735	3B	3B
32080	1772	1774	1A	1A
32080	1795	1909	3A	3A
32080	1907	1919	2A	2A
32080	1911	1917	2A	2A
32100	1426	1441	5B	5B
32100	1426	1498	5B	5A
32100	1428	1495	5B	5A
32100	1428	1520	5B	5A
32100	1430	1471	5B	5B
32100	1431	1465	5B	5B
32100	1434	1457	5B	5A
32100	1451	1471	5A	5B
32100	1452	1563	5A	5B
32100	1452	1824	5A	Teachers
32100	1468	1477	5A	5A
32100	1468	1522	5A	5A
32100	1482	1493	5B	5A
32100	1489	1563	5B	5B
32100	1489	1824	5B	Teachers
32100	1516	1578	5A	5B
32100	1522	1585	5A	5B
32100	1549	1653	4A	Teachers
32100	1558	1564	3B	3B
32100	1564	1574	3B	3B
32100	1603	1606	2A	2A
32100	1603	1648	2A	2A
32100	1603	1911	2A	2A
32100	1613	1628	2A	2A
32100	1617	1641	2A	2A
32100	1617	1852	2A	Teachers
32100	1617	1916	2A	2A
32100	1625	1902	2A	2A
32100	1643	1922	2A	2A
32100	1661	1695	1B	1B
32100	1663	1665	1B	1B
32100	1663	1920	1B	1B
32100	1666	1688	1B	1B
32100	1675	1688	1B	1B
32100	1688	1695	1B	1B
32100	1711	1759	1A	1A
32100	1746	1820	Teachers	3A
32100	1757	1792	1A	1A
32100	1767	1787	1A	1A
32100	1820	1838	3A	3A
32100	1907	1919	2A	2A
32100	1907	1922	2A	2A
32120	1426	1486	5B	5B
32120	1426	1592	5B	5B
32120	1431	1465	5B	5B
32120	1437	1457	5B	5A
32120	1443	1502	5B	5A
32120	1451	1452	5A	5A
32120	1451	1563	5A	5B
32120	1452	1486	5A	5B
32120	1452	1592	5A	5B
32120	1459	1578	5A	5B
32120	1482	1493	5B	5A
32120	1498	1520	5A	5A
32120	1498	1563	5A	5B
32120	1500	1539	4A	4A
32120	1502	1578	5A	5B
32120	1503	1524	4A	4A
32120	1516	1578	5A	5B
32120	1520	1592	5A	5B
32120	1525	1815	4A	4A
32120	1558	1564	3B	3B
32120	1564	1574	3B	3B
32120	1604	1907	2A	2A
32120	1606	1916	2A	2A
32120	1613	1616	2A	2A
32120	1625	1911	2A	2A
32120	1666	1695	1B	1B
32120	1666	1696	1B	1B
32120	1675	1688	1B	1B
32120	1698	1745	1B	Teachers
32120	1746	1780	Teachers	3A
32120	1766	1770	1A	1A
32120	1782	1801	3A	3A
32140	1439	1471	5B	5B
32140	1451	1563	5A	5B
32140	1451	1824	5A	Teachers
32140	1452	1495	5A	5A
32140	1452	1498	5A	5A
32140	1452	1824	5A	Teachers
32140	1459	1486	5A	5B
32140	1459	1520	5A	5A
32140	1486	1578	5B	5B
32140	1495	1498	5A	5A
32140	1495	1592	5A	5B
32140	1504	1548	4A	4A
32140	1558	1564	3B	3B
32140	1558	1567	3B	3B
32140	1564	1567	3B	3B
32140	1564	1574	3B	3B
32140	1567	1574	3B	3B
32140	1609	1917	2A	2A
32140	1628	1916	2A	2A
32140	1663	1665	1B	1B
32140	1663	1698	1B	1B
32140	1666	1695	1B	1B
32140	1666	1696	1B	1B
32140	1711	1787	1A	1A
32140	1714	1795	3A	3A
32140	1722	1748	3A	3A
32140	1737	1909	3A	3A
32140	1738	1780	3A	3A
32140	1748	1801	3A	3A
32140	1782	1801	3A	3A
32140	1902	1916	2A	2A
32160	1426	1437	5B	5B
32160	1426	1502	5B	5A
32160	1443	1502	5B	5A
32160	1452	1498	5A	5A
32160	1452	1824	5A	Teachers
32160	1459	1520	5A	5A
32160	1498	1592	5A	5B
32160	1498	1824	5A	Teachers
32160	1545	1837	4A	4A
32160	1558	1564	3B	3B
32160	1560	1579	3B	3B
32160	1564	1574	3B	3B
32160	1606	1625	2A	2A
32160	1617	1917	2A	2A
32160	1628	1902	2A	2A
32160	1628	1916	2A	2A
32160	1643	1852	2A	Teachers
32160	1663	1665	1B	1B
32160	1663	1698	1B	1B
32160	1663	1920	1B	1B
32160	1682	1920	1B	1B
32160	1711	1759	1A	1A
32160	1738	1780	3A	3A
32160	1746	1748	Teachers	3A
32160	1774	1775	1A	1A
32160	1821	1866	4B	4B
32160	1880	1895	4B	4B
32160	1902	1916	2A	2A
32160	1917	1919	2A	2A
32180	1426	1585	5B	5B
32180	1437	1520	5B	5A
32180	1439	1471	5B	5B
32180	1441	1443	5B	5B
32180	1441	1486	5B	5B
32180	1441	1511	5B	5A
32180	1441	1824	5B	Teachers
32180	1443	1502	5B	5A
32180	1452	1498	5A	5A
32180	1452	1592	5A	5B
32180	1459	1471	5A	5B
